gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
MAFB	308177	550	-29	113883	34833	0	0	1	0	50	36	2947800	1	1
MAFF	1604692	184	68	57069	19890	0	0	0	0	50	9	3230340	1	1
MAFG	3798594	211	19	56967	19074	0	0	0	0	50	6	2647053	1	1
MAFK	595899	243	38	54978	18309	0	0	0	0	50	18	3166590	1	1
MAGEA2	NaN	NaN	NaN	223686	66708	0	0	0	0	50	34	5746272	1	1
MAGEA2B	202421	NaN	-2	223686	66708	0	0	0	0	36	17	2140929	1	1
MAGEA3	201810	NaN	-3	111996	33201	0	0	1	0	50	22	2322795	1	1
MAGEA5	117300	NaN	-16	43758	14229	0	0	0	0	50	30	2852685	1	1
MAGEA6	203033	NaN	-1	112149	33048	0	0	1	0	30	11	1633887	1	1
MAGEA8	275638	NaN	NaN	113475	33558	0	0	1	0	10	4	705585	1	1
MAGEA9	NaN	NaN	NaN	228582	62730	0	0	0	0	50	34	5742294	1	1
MAGEA9B	224617	NaN	8	228582	62730	0	0	0	0	50	22	3627375	1	1
MAGED4	NaN	NaN	NaN	537846	157080	0	0	0	0	50	34	5836644	1	1
MAGED4B	NaN	NaN	NaN	541008	157590	0	0	0	0	50	34	5837154	1	1
MAGOHB	407094	432	4	57579	13566	0	0	0	0	50	8	2708457	1	1
MAK	263773	468	14	233835	59925	0	0	0	0	50	10	2492880	1	1
MAK16	91648	507	12	117351	26928	0	0	0	0	50	17	3532770	1	1
MAL2	247332	442	-1	63189	20349	0	0	0	0	50	20	3029400	1	1
MALL	NaN	NaN	NaN	55998	16524	0	0	0	0	50	34	5696088	1	1
MAMDC2	196190	405	-10	257142	66147	0	0	1	0	50	22	3199485	1	1
MAMDC4	1921909	176	44	412437	126123	0	0	0	0	50	3	2978553	1	1
MAMSTR	1635420	190	44	146370	50082	0	0	0	0	50	15	3018792	1	1
MAN1A1	105366	702	6	240210	66708	0	0	0	0	50	33	3881508	1	1
MAN2A2	833957	291	42	417384	124083	0	0	0	0	50	15	3110388	1	1
MANBAL	666037	571	64	31110	9588	0	0	0	0	50	8	2071824	1	1
MANEAL	445096	375	33	165087	47277	0	0	1	0	26	5	1280865	1	1
MANF	538437	536	39	68850	18666	0	0	0	0	50	18	3701121	1	1
MANSC1	698798	242	20	152694	47430	0	0	1	0	50	6	2658273	1	1
MAOA	62832	NaN	13	198135	52785	0	0	0	0	50	19	3211929	1	1
MAOB	66825	NaN	22	194055	53652	0	0	0	0	40	13	2344368	1	1
MAP1D	537616	126	34	126378	33660	0	0	0	0	50	15	2636751	1	1
MAP1LC3B	583365	363	27	47736	11934	0	0	0	0	50	14	2740995	1	1
MAP1S	1181745	246	21	360519	130305	0	0	0	0	30	9	2250477	1	1
MAP2K2	2276561	180	36	147492	42687	0	0	0	0	50	9	3363960	1	1
MAP3K10	980250	400	23	332622	111231	0	0	1	0	50	13	3656700	1	1
MAP3K2	435982	175	26	233835	60231	0	0	0	0	8	2	669885	1	1
MAP3K5	329812	448	31	513009	135864	0	0	1	0	50	15	3129156	1	1
MAP3K6	884974	188	30	462468	146319	0	0	0	0	34	9	2872014	1	1
MAP3K7	74576	643	17	230673	57732	0	0	0	0	3	2	197421	1	1
MAP3K8	81826	185	39	172125	46971	0	0	0	0	50	17	2978349	1	1
MAP4K2	2261775	230	61	307224	88893	0	0	1	0	50	17	3315816	1	1
MAP4K5	603138	207	43	326553	80580	0	0	0	0	50	9	3230748	1	1
MAP6D1	1441187	410	25	69207	24123	0	0	0	0	50	12	2652255	1	1
MAP9	44097	944	-5	248421	56967	0	0	0	0	50	41	2878695	1	1
MAPK10	77738	549	-4	179010	43146	0	0	0	0	50	25	3313827	1	1
MAPK11	939384	257	70	136527	38046	0	0	0	0	50	10	2806581	1	1
MAPK12	941692	217	60	137598	38046	0	0	1	0	50	7	2319072	1	1
MAPK13	855485	410	35	138312	36720	0	0	0	0	50	10	3214428	1	1
MAPK14	892075	407	36	159120	34272	0	0	0	0	50	9	2601510	1	1
MAPK15	2190348	229	30	194922	63495	0	0	0	0	50	10	3128697	1	1
MAPK6	583597	153	23	266628	67218	0	0	0	0	3	2	402645	1	1
MAPK8IP2	1073094	203	43	299064	99654	0	0	0	0	44	13	2876451	1	1
MAPKAP1	850799	475	38	198747	50490	0	0	0	0	32	10	1978137	1	1
MAPKAPK2	477806	261	32	155703	42432	0	0	0	0	50	8	2733192	1	1
MAPKAPK3	583785	302	50	143412	38505	0	0	1	0	50	15	2508486	1	1
MAPKAPK5	755663	242	42	180540	44982	0	0	0	0	50	16	3739677	1	1
MAPKSP1	203900	633	28	48552	12495	0	0	0	0	50	13	2697951	1	1
MAPRE1	550127	293	48	101439	25704	0	0	0	0	50	15	2882418	1	1
MAPRE2	261776	582	11	134895	33405	0	0	0	0	50	12	2801889	1	1
MAPRE3	1222544	290	33	106743	26367	0	0	0	0	50	12	2886090	1	1
MARCH8	128745	725	34	110160	27540	0	0	0	0	50	15	3106665	1	1
MARCH9	1160849	344	39	121176	39933	0	0	0	0	50	9	2890323	1	1
MARCKS	217954	608	16	115056	38403	0	0	0	0	50	19	3224934	1	1
MARCKSL1	1478512	210	42	69564	21012	0	0	0	0	50	11	3859170	1	1
MARK3	937868	161	36	281214	75276	0	0	0	0	40	10	2581977	1	1
MARS	1347799	194	38	332367	94350	0	0	0	0	50	10	4003245	1	1
MARVELD1	NaN	NaN	NaN	58905	20961	0	0	0	0	50	34	5700525	1	1
MARVELD3	446645	530	10	215424	68544	0	0	0	0	7	6	334458	1	1
MAS1	653091	460	26	115464	34476	0	0	0	0	50	21	3186837	1	1
MAS1L	404210	854	21	133620	40035	0	0	1	0	50	26	2380425	1	1
MASP2	639826	307	33	253113	71094	0	0	1	0	50	14	3731007	1	1
MAST2	1003923	416	24	644691	198492	0	0	0	0	8	1	789939	1	1
MAST3	1249693	226	42	468435	148767	0	0	0	0	5	0	677892	1	1
MAT2A	1241734	170	39	145962	40698	0	0	0	0	50	13	3340959	1	1
MAZ	NaN	NaN	NaN	189669	64158	0	0	0	0	50	34	5743722	1	1
MB	936853	205	-13	58191	15096	0	0	0	0	50	16	2563515	1	1
MBD2	98718	437	6	171972	52785	0	0	1	0	50	17	2398632	1	1
MBD3	2122824	221	35	108120	29274	0	0	0	0	50	7	2610384	1	1
MBD3L2	NaN	NaN	NaN	73083	23766	0	0	0	0	50	34	5703330	1	1
MBD3L3	NaN	NaN	NaN	73440	23409	0	0	0	0	50	34	5702973	1	1
MBD3L4	NaN	NaN	NaN	73389	23460	0	0	0	0	50	34	5703024	1	1
MBD3L5	NaN	NaN	NaN	73236	23613	0	0	0	0	50	34	5703177	1	1
MBD4	917611	355	56	215832	55131	0	0	0	0	50	12	2294031	1	1
MBD6	1347795	303	44	339456	128112	0	0	0	0	50	26	4242639	1	1
MBLAC1	1299015	205	52	88995	34170	0	0	0	0	50	6	2985795	1	1
MBLAC2	83822	824	25	98583	30549	0	0	0	0	50	15	2551020	1	1
MBNL1	194580	402	27	159987	39984	0	0	1	0	50	15	2798778	1	1
MBOAT4	NaN	NaN	NaN	155652	46002	0	0	0	0	50	34	5725566	1	1
MBOAT7	735613	439	-53	171972	49725	0	0	0	0	50	50	4211172	1	1
MBP	102723	561	39	124491	35394	0	0	1	0	35	9	1548462	1	1
MBTPS1	522600	435	8	388518	107661	0	0	0	0	10	5	950640	1	1
MC1R	1207036	221	45	108375	37587	0	0	0	0	50	5	3517113	1	1
MC4R	44259	929	3	118983	34170	0	0	1	0	18	8	1100274	1	1
MCART1	485791	524	28	106488	31212	0	0	0	0	50	20	2900778	1	1
MCART2	415934	554	29	105519	31569	0	0	0	0	50	11	3253443	1	1
MCART6	357831	NaN	45	107661	34323	0	0	0	0	50	13	2948667	1	1
MCCD1	2514366	220	34	43044	12954	0	0	0	0	50	6	3336063	1	1
MCFD2	809702	242	33	78591	19176	0	0	0	0	50	6	2657355	1	1
MCHR2	258745	719	-16	125103	34476	0	0	0	0	18	10	747456	1	1
MCM5	366628	224	3	271014	76143	0	0	0	0	50	10	3158226	1	1
MCM7	1503181	254	41	262140	76908	0	0	0	0	50	14	3900021	1	1
MCM8	301031	346	13	313038	83997	0	0	1	0	50	22	3192957	1	1
MCM9	116680	856	16	144891	38709	0	0	0	0	50	27	2681580	1	1
MCOLN1	609287	308	36	212211	62424	0	0	0	0	50	8	3375384	1	1
MCTP2	46228	457	-17	339711	88230	0	0	0	0	26	10	1211046	1	1
MCTS1	388105	NaN	7	71961	17085	0	0	0	0	50	23	2865384	1	1
MDFI	486789	331	52	89658	26775	0	0	0	0	50	6	2645217	1	1
MDFIC	38349	520	15	132090	39882	0	0	0	0	50	16	3085092	1	1
MDH1	328344	468	7	124032	34935	0	0	0	0	50	10	2576877	1	1
MDP1	974559	220	41	67524	17697	0	0	0	0	50	14	3519255	1	1
ME1	173617	711	-13	212874	58089	0	0	1	0	48	41	3511656	1	1
ME2	212718	332	61	219402	58293	0	0	0	0	15	3	738021	1	1
MEA1	1200368	259	40	68136	19380	0	0	0	0	50	12	3252933	1	1
MECOM	215619	985	-10	463182	117606	0	0	0	0	19	7	1026834	1	1
MECP2	2370576	NaN	29	179469	55998	0	0	0	0	50	13	4162416	1	1
MECR	390697	395	22	136629	40851	0	0	0	0	50	16	3233859	1	1
MED10	253175	763	-12	52173	12393	0	0	0	0	50	23	2481609	1	1
MED11	1272092	222	28	42993	12699	0	0	0	0	50	10	3422814	1	1
MED18	754355	170	25	76755	20400	0	0	0	0	50	14	3831783	1	1
MED19	923511	354	15	70635	21012	0	0	0	0	50	13	2713098	1	1
MED22	1827885	416	28	74103	21828	0	0	0	0	50	11	2456211	1	1
MED27	593548	566	29	115770	32028	0	0	1	0	12	15	1045449	1	1
MED29	1748498	252	32	80172	23868	0	0	0	0	50	13	3353811	1	1
MED30	139000	574	0	65994	18003	0	0	0	0	50	20	2965395	1	1
MED31	663953	424	9	50949	11475	0	0	0	0	50	19	2622267	1	1
MED4	324467	567	34	102408	25959	0	0	0	0	50	17	3078972	1	1
MED7	166999	1198	18	86751	21267	0	0	1	0	42	20	2106504	1	1
MED8	1088321	252	27	112149	31365	0	0	1	0	19	5	1000467	1	1
MED9	915530	220	-3	53397	14994	0	0	0	0	50	13	2423418	1	1
MEF2B	1260413	215	35	150858	39015	0	0	0	0	50	6	2357373	1	1
MEF2C	98604	1192	32	191862	52938	0	0	0	0	50	16	2894454	1	1
MEF2D	2141203	201	41	187527	58191	0	0	0	0	50	14	3124311	1	1
MEGF11	708482	458	49	390915	102204	0	0	0	0	3	1	379185	1	1
MEGF9	551753	185	15	229296	68748	0	0	1	0	50	5	2855745	1	1
MEI1	1452842	180	49	467262	136629	0	0	1	0	50	11	3273180	1	1
MEIG1	256253	571	35	34527	7548	0	0	0	0	50	21	2689995	1	1
MEIS3	797690	276	38	156621	44421	0	0	0	0	15	5	1341606	1	1
MELK	394473	231	38	247299	62373	0	0	2	0	23	9	1153977	1	1
MEN1	2261775	230	61	219300	68952	0	0	0	0	50	17	3315816	1	1
MEP1A	137754	431	2	280704	70431	0	0	1	0	50	14	2203863	1	1
MEP1B	342655	617	11	263772	67320	0	0	0	0	45	11	2774655	1	1
MESDC2	265620	516	-2	85476	23919	0	0	0	0	50	18	2750175	1	1
MESP1	880974	190	35	90933	33456	0	0	0	0	50	11	3192702	1	1
MESP2	934542	212	37	136119	47175	0	0	1	0	50	12	3005532	1	1
MEST	325887	298	31	126225	34731	0	0	1	0	48	13	2530467	1	1
METAP1	218494	549	21	145554	38199	0	0	0	0	50	11	2582487	1	1
METAP2	441602	328	18	180387	45594	0	0	0	0	50	9	2780928	1	1
METRN	1207790	194	33	100929	36159	0	0	1	0	50	6	3224577	1	1
METRNL	222738	483	14	109191	35853	0	0	0	0	50	12	2505426	1	1
METT10D	678213	167	19	207468	56151	0	0	0	0	50	6	3270477	1	1
METT11D1	1005555	429	4	180693	47583	0	0	0	0	50	14	2540361	1	1
METT5D1	271729	616	-14	155550	42432	0	0	0	0	50	12	2492166	1	1
METTL1	1160849	344	39	107406	23103	0	0	0	0	50	9	2890323	1	1
METTL10	294304	352	42	107559	30600	0	0	0	0	50	11	2625684	1	1
METTL11A	886775	205	39	82263	22389	0	0	0	0	50	10	2997474	1	1
METTL11B	NaN	NaN	NaN	105723	27081	0	0	0	0	50	34	5706645	1	1
METTL12	2425755	248	51	83130	28101	0	0	0	0	50	14	2866251	1	1
METTL14	238966	636	31	171717	44166	0	0	0	0	50	7	2142357	1	1
METTL2B	893183	199	45	142902	36261	0	0	0	0	50	10	3285267	1	1
METTL3	707390	470	30	212925	60486	0	0	0	0	50	18	3392673	1	1
METTL5	338901	489	35	85986	20349	0	0	0	0	50	7	2237982	1	1
METTL6	507426	256	49	106590	26673	0	0	0	0	50	8	2683059	1	1
METTL7A	569122	220	40	88128	24939	0	0	0	0	50	12	2857071	1	1
METTL7B	1678592	523	-8	87261	25806	0	0	0	0	50	17	3387165	1	1
METTL8	515299	342	49	154632	38148	0	0	0	0	50	13	3183573	1	1
METTL9	479469	466	40	117351	31518	0	0	0	0	50	22	3560208	1	1
MEX3A	2005405	213	39	178041	61710	0	0	0	0	50	3	3118497	1	1
MEX3C	146631	570	45	226899	76653	0	0	0	0	50	13	2649807	1	1
MEX3D	2122824	221	35	225573	83640	0	0	0	0	50	7	2610384	1	1
MFAP2	678965	221	52	72063	17289	0	0	0	0	50	7	3002625	1	1
MFAP3	174087	592	16	130356	36873	0	0	1	0	50	25	2226966	1	1
MFI2	719859	308	37	293148	85986	0	0	0	0	11	1	1249857	1	1
MFN2	518052	207	39	282030	76296	0	0	0	0	50	9	2299488	1	1
MFNG	979927	179	51	117147	36006	0	0	0	0	50	8	2812854	1	1
MFRP	1054477	263	40	212160	61404	0	0	1	0	50	18	3362787	1	1
MFSD1	181588	972	2	193392	52479	0	0	0	0	50	29	3147210	1	1
MFSD10	680459	336	49	160854	55794	0	0	0	0	3	1	222615	1	1
MFSD11	827288	206	22	169320	45186	0	0	0	0	50	10	2079780	1	1
MFSD4	694640	268	35	184416	57783	0	0	0	0	50	8	2928624	1	1
MFSD5	1677275	191	49	191862	65178	0	0	0	0	22	3	1268574	1	1
MFSD6L	423397	636	11	202113	67320	0	0	1	0	50	22	2963304	1	1
MFSD8	230666	331	9	192423	53142	0	0	1	0	50	15	2741760	1	1
MGC26647	NaN	NaN	NaN	91647	25245	0	0	0	0	50	34	5704809	1	1
MGC29506	832127	177	48	67983	21369	0	0	0	0	50	9	2975391	1	1
MGC42105	505867	537	26	157692	44115	0	0	0	0	50	25	2886549	1	1
MGC70857	1755818	291	7	74613	26214	0	0	0	0	24	3	1552185	1	1
MGC87042	NaN	NaN	NaN	130815	34731	0	0	0	0	50	34	5714295	1	1
MGEA5	817474	335	37	341904	88179	0	0	0	0	21	2	991491	1	1
MGMT	83542	1073	-25	84915	27540	0	0	0	0	50	61	4172922	1	1
MGP	341752	426	8	39984	9741	0	0	0	0	50	11	2757978	1	1
MGRN1	729674	157	41	218994	62679	0	0	0	0	50	11	3181992	1	1
MGST1	266051	641	-23	57018	16422	0	0	0	0	50	33	3664554	1	1
MIA	1127178	201	27	48348	14382	0	0	1	0	3	1	157284	1	1
MIA2	314590	300	21	242607	61098	0	0	0	0	50	16	3190254	1	1
MICAL1	328699	559	47	388824	116076	0	0	0	0	38	8	2269602	1	1
MICALCL	445785	318	-1	250410	73950	0	0	0	0	50	18	3249312	1	1
MICALL2	706729	345	23	323901	101286	0	0	0	0	50	8	3901857	1	1
MID2	167346	NaN	49	271116	72216	0	0	0	0	50	11	2958153	1	1
MIER1	331801	635	-9	236742	54417	0	0	0	0	22	9	1095072	1	1
MIER3	201203	393	41	208896	51204	0	0	0	0	50	16	3163581	1	1
MIF	649838	202	61	42381	12393	0	0	0	0	50	10	2535720	1	1
MIF4GD	1723762	171	31	95727	25908	0	0	0	0	50	9	2801787	1	1
MINK1	1440940	208	29	463131	132039	0	0	0	0	23	1	1462323	1	1
MINPP1	470910	190	25	183753	48195	0	0	0	0	0	0	48195	1	1
MIOX	1075525	207	42	108732	28050	0	0	0	0	50	10	3068313	1	1
MIPOL1	67481	526	-48	170289	39780	0	0	0	0	50	28	3223965	1	1
MIS12	1145030	544	24	76500	18666	0	0	0	0	50	9	3153381	1	1
MITD1	504421	770	21	95472	23256	0	0	1	0	35	14	1925097	1	1
MIXL1	739974	278	21	79407	27999	0	0	0	0	50	8	3211113	1	1
MKI67IP	225849	358	31	109752	29172	0	0	0	0	50	14	2779398	1	1
MKKS	166085	252	-14	204306	59925	0	0	0	0	50	22	3787260	1	1
MKL1	578345	228	55	329205	105927	0	0	0	0	50	8	3094017	1	1
MKL2	185822	323	12	380052	111078	0	0	1	0	50	21	2937090	1	1
MKLN1	258333	283	35	286926	66963	0	0	0	0	50	12	2709528	1	1
MKRN2	351796	280	34	156570	39423	0	0	0	0	50	15	2775624	1	1
MKRN3	94496	904	-55	180744	52428	0	0	0	0	22	9	1199010	1	1
MKX	283178	535	0	129693	36006	0	0	0	0	50	14	2612781	1	1
MLANA	337967	183	27	44727	12342	0	0	0	0	50	12	3840351	1	1
MLF1	196830	940	-10	103530	24225	0	0	0	0	50	30	2859570	1	1
MLF1IP	299322	515	32	160242	39729	0	0	0	0	50	13	3326832	1	1
MLF2	2816186	232	48	93330	25857	0	0	0	0	50	15	3628803	1	1
MLL	1338034	192	49	1424124	419832	0	0	0	0	3	0	548505	1	1
MLL2	1770671	214	65	1947945	626433	0	0	0	0	18	0	1559325	1	1
MLL3	261375	616	16	1790559	499545	0	0	0	0	4	2	823089	1	1
MLL4	1151198	321	30	953343	315333	0	0	0	0	14	0	996897	1	1
MLL5	443176	381	40	677433	191148	0	0	0	0	5	1	352461	1	1
MLLT11	1614665	165	40	33354	9027	0	0	0	0	50	15	2918169	1	1
MLLT3	85091	575	14	216393	50898	0	0	0	0	50	20	3225240	1	1
MLLT4	138570	643	-2	688245	187833	0	0	0	0	12	3	855933	1	1
MLN	1565139	428	28	44166	11526	0	0	0	0	50	14	2671227	1	1
MLNR	321392	424	51	139536	50337	0	0	1	0	50	15	3282309	1	1
MLPH	468096	440	11	221952	63087	0	0	0	0	4	5	295851	1	1
MLST8	2179404	224	39	122502	32487	0	0	0	0	50	11	2797452	1	1
MLX	1884163	177	38	112353	29478	0	0	0	0	50	11	3413379	1	1
MLYCD	387177	550	-6	173706	55794	0	0	1	0	50	3	2178618	1	1
MMACHC	809450	176	25	100062	31671	0	0	0	0	50	11	3133542	1	1
MMD	147492	526	-59	90168	23205	0	0	0	0	50	28	2660109	1	1
MMGT1	253719	NaN	20	47787	14637	0	0	0	0	50	10	2591565	1	1
MMP12	468929	506	-21	177276	44574	0	0	1	0	49	28	3365541	1	1
MMP14	1177534	225	34	212874	60231	0	0	0	0	50	8	2317287	1	1
MMP15	856192	158	9	240006	73032	0	0	0	0	50	17	2766954	1	1
MMP20	530118	436	17	180030	47940	0	0	0	0	13	4	865470	1	1
MMP23B	NaN	NaN	NaN	139179	45186	0	0	0	0	50	34	5724750	1	1
MMP27	530224	567	-10	192984	49062	0	0	0	0	50	11	2461719	1	1
MMS19	556333	188	42	378675	112914	0	0	0	0	50	9	2702388	1	1
MNAT1	261238	578	5	117810	28764	0	0	0	0	50	23	3021444	1	1
MND1	202295	238	27	81396	17748	0	0	0	0	50	13	2683773	1	1
MNS1	211810	681	12	194106	39066	0	0	0	0	50	20	2719524	1	1
MNT	752972	271	28	200838	69819	0	0	0	0	50	15	3245181	1	1
MOAP1	325787	222	35	125256	36312	0	0	0	0	50	18	2563872	1	1
MOB2	859301	426	39	102867	26877	0	0	0	0	50	15	2727684	1	1
MOBKL1A	265400	638	25	83028	19635	0	0	0	0	50	18	2979063	1	1
MOBKL1B	1025255	172	44	82926	19737	0	0	0	0	50	14	3645837	1	1
MOBKL2A	1853815	239	37	79764	21522	0	0	0	0	50	8	3382779	1	1
MOBKL2B	117319	434	-22	80427	20400	0	0	0	0	50	34	3064284	1	1
MOBKL2C	608423	266	25	98685	26928	0	0	0	0	50	21	2728704	1	1
MOBKL3	667169	428	25	87669	20655	0	0	0	0	50	8	3232125	1	1
MOBP	161535	694	18	32334	6528	0	0	0	0	50	15	2644758	1	1
MOCS2	204924	419	-5	97818	21522	0	0	0	0	50	20	2785977	1	1
MOCS3	386595	367	36	156672	55233	0	0	0	0	6	1	411825	1	1
MOG	484408	755	34	112404	31569	0	0	1	0	50	15	2614362	1	1
MON1A	1289886	170	38	228888	73899	0	0	0	0	50	12	3065967	1	1
MORC2	763716	303	37	360162	99603	0	0	0	0	6	1	627708	1	1
MORF4	260919	785	-29	84966	23205	0	0	0	0	50	28	3010989	1	1
MORN2	NaN	NaN	NaN	30345	7293	0	0	0	0	50	34	5686857	1	1
MORN3	743586	194	50	92106	21573	0	0	0	0	50	8	2340084	1	1
MORN4	564805	169	40	54978	14943	0	0	0	0	50	8	2898636	1	1
MORN5	220092	528	30	62883	14229	0	0	0	0	50	12	2892873	1	1
MOSC1	319790	564	-2	120462	38352	0	0	0	0	50	6	2131749	1	1
MOSC2	319790	564	-2	123063	35445	0	0	0	0	50	6	2131749	1	1
MOSPD3	1884430	247	60	82722	28662	0	0	0	0	50	5	3291795	1	1
MPDU1	1957426	194	24	89403	28101	0	0	0	0	50	8	3148179	1	1
MPG	1005761	238	36	109038	34629	0	0	0	0	50	5	2381547	1	1
MPHOSPH10	355097	470	40	259845	59619	0	0	0	0	48	12	2822748	1	1
MPHOSPH6	170324	715	-10	63087	13566	0	0	0	0	50	41	4150788	1	1
MPHOSPH8	306203	602	18	322575	80886	0	0	0	0	50	17	3965046	1	1
MPI	764533	195	46	154836	44370	0	0	0	0	50	19	3084072	1	1
MPL	1088321	252	27	230622	68340	0	0	0	0	50	7	3178218	1	1
MPND	2122615	220	27	184518	53856	0	0	0	0	50	10	3417765	1	1
MPO	838530	401	15	268107	81039	0	0	1	0	50	16	2735691	1	1
MPP3	1053443	192	27	219861	60129	0	0	0	0	50	8	2939691	1	1
MPP5	483147	260	32	254031	63597	0	0	0	0	50	9	2819841	1	1
MPP7	245887	473	-2	219402	54621	0	0	0	0	50	24	3015732	1	1
MPPE1	323758	148	39	147033	40698	0	0	0	0	50	10	2650368	1	1
MPST	699535	379	44	112302	35496	0	0	0	0	50	18	3810210	1	1
MPV17L	545296	212	36	74970	17289	0	0	0	0	50	16	2921178	1	1
MPV17L2	1178047	210	43	74307	23460	0	0	0	0	50	4	3193926	1	1
MPZ	735152	293	41	90678	26979	0	0	0	0	50	17	3193110	1	1
MPZL1	546300	319	16	98940	28050	0	0	0	0	50	10	3002931	1	1
MPZL2	805791	211	41	79764	22440	0	0	0	0	50	12	3046638	1	1
MPZL3	805791	211	41	87057	24633	0	0	0	0	50	12	3046638	1	1
MR1	201966	253	23	126327	34017	0	0	0	0	50	15	2746044	1	1
MRAP	436753	379	8	75378	21930	0	0	0	0	50	21	3481311	1	1
MRAP2	54672	813	-16	76245	20145	0	0	0	0	50	42	3607638	1	1
MRAS	201973	408	19	79152	19839	0	0	0	0	50	12	2446878	1	1
MRC1L1	75804	350	-2	1108077	265251	0	0	0	0	0	0	265251	1	1
MREG	925953	501	19	80376	20757	0	0	0	0	50	10	2259504	1	1
MRFAP1L1	501020	201	62	47022	12342	0	0	0	0	50	14	2890272	1	1
MRGPRG	NaN	NaN	NaN	96492	36312	0	0	0	0	50	34	5715876	1	1
MRGPRX1	561250	695	15	112047	36516	0	0	1	0	50	26	2808978	1	1
MRGPRX2	483720	695	-1	115617	36924	0	0	0	0	50	25	3223914	1	1
MRGPRX4	631291	436	20	111843	36720	0	0	0	0	50	13	3553833	1	1
MRI1	767214	289	6	140148	47277	0	0	0	0	50	17	3990138	1	1
MRO	240974	355	12	111537	28917	0	0	0	0	50	22	3128442	1	1
MRP63	447305	240	43	37128	10761	0	0	0	0	50	13	2713761	1	1
MRPL10	1071489	214	29	93840	29172	0	0	0	0	50	3	2700399	1	1
MRPL11	1941577	194	51	78999	24429	0	0	0	0	50	4	2882571	1	1
MRPL12	3745109	205	30	71553	22236	0	0	0	0	50	5	2562954	1	1
MRPL14	1358424	203	53	52428	15810	0	0	0	0	50	7	2814435	1	1
MRPL16	395993	494	8	91086	26418	0	0	0	0	50	17	2815710	1	1
MRPL17	424776	548	8	62679	19329	0	0	0	0	50	21	2835039	1	1
MRPL19	138530	559	2	109191	28662	0	0	0	0	50	24	3535524	1	1
MRPL2	1239021	301	42	109344	34782	0	0	0	0	50	24	4231827	1	1
MRPL20	1736268	273	28	55233	15759	0	0	0	0	50	9	3006450	1	1
MRPL22	516166	461	38	78642	20349	0	0	0	0	50	27	3705711	1	1
MRPL23	827096	481	53	57528	15912	0	0	0	0	50	14	3587544	1	1
MRPL24	1649536	208	53	80172	22797	0	0	0	0	50	11	3111051	1	1
MRPL27	1335838	196	24	54111	16728	0	0	0	0	50	12	3289194	1	1
MRPL28	1549307	207	37	93993	27030	0	0	0	0	50	12	3718359	1	1
MRPL30	489016	633	27	61608	15810	0	0	0	0	50	21	3090192	1	1
MRPL33	1044890	146	30	36465	7293	0	0	0	0	50	8	2728908	1	1
MRPL34	842088	211	43	32538	10761	0	0	0	0	50	16	3100086	1	1
MRPL35	773440	425	39	69258	20247	0	0	0	0	50	13	2770983	1	1
MRPL36	394241	608	6	36261	12087	0	0	0	0	50	13	2996250	1	1
MRPL37	465615	313	26	153408	45186	0	0	1	0	39	8	1683153	1	1
MRPL38	1697896	165	28	139077	40698	0	0	0	0	50	8	2909448	1	1
MRPL4	1729517	200	31	119085	36822	0	0	0	0	50	10	3441072	1	1
MRPL40	650407	300	16	76143	21012	0	0	0	0	50	9	2916792	1	1
MRPL41	1315685	404	41	49572	14841	0	0	0	0	50	18	3007878	1	1
MRPL43	1020226	247	40	156468	39372	0	0	0	0	50	13	2888079	1	1
MRPL44	314020	346	23	120105	34884	0	0	0	0	50	21	3273537	1	1
MRPL45	1101194	504	10	106743	28050	0	0	0	0	50	15	2285565	1	1
MRPL46	212296	630	4	101439	29529	0	0	0	0	50	21	3068976	1	1
MRPL47	397411	520	10	94707	24480	0	0	0	0	50	29	2727684	1	1
MRPL48	553005	214	42	81447	20910	0	0	0	0	50	9	2676633	1	1
MRPL50	112947	898	-22	57681	16218	0	0	0	0	50	36	3091212	1	1
MRPL51	2764720	179	42	47889	12546	0	0	0	0	50	13	3715605	1	1
MRPL52	1165302	225	35	50643	9639	0	0	0	0	50	8	2418369	1	1
MRPL53	1069803	343	45	40341	12750	0	0	0	0	50	8	2843505	1	1
MRPL54	2144458	206	34	50796	14535	0	0	0	0	50	9	2754000	1	1
MRPL55	702621	391	5	60129	18819	0	0	0	0	50	11	2437443	1	1
MRPL9	1062482	255	29	100164	30345	0	0	0	0	50	8	3212286	1	1
MRPS11	212296	630	4	70941	21624	0	0	0	0	50	21	3068976	1	1
MRPS12	1794625	282	21	48654	16371	0	0	0	0	50	8	2838609	1	1
MRPS15	581032	347	31	96849	26163	0	0	0	0	50	19	3632016	1	1
MRPS16	829738	249	44	49674	14892	0	0	0	0	50	15	3292815	1	1
MRPS18B	2080582	271	32	94860	27693	0	0	1	0	7	3	457113	1	1
MRPS18C	330595	378	40	55488	13515	0	0	0	0	50	12	2922045	1	1
MRPS21	1213150	197	38	33405	8211	0	0	0	0	50	11	3018690	1	1
MRPS22	261288	671	9	134334	36261	0	0	0	0	50	21	3022719	1	1
MRPS23	873797	222	6	70788	19635	0	0	0	0	50	11	2773125	1	1
MRPS24	872910	239	44	60894	18360	0	0	0	0	50	11	3241611	1	1
MRPS25	532551	395	45	65331	16371	0	0	0	0	50	13	3052911	1	1
